index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.09899399999999987,0.14910000000000012,0.13306607999999984,Equipment,-0.3785790031813372,7.17816610749023e-16,-0.08871218239423583,-0.054428347448868784,0.0913664801785437,0.057202468883854156,Computers and Software,0.037719999999999976,0.05800000000000005,0.05151039999999996,corporate,-0.002053037265771329,0.005299255850355539,0.002946522053194879,0.58772,0.6080000000000001,0.6015104,1.0,1.0,1.0
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.09899400000000014,0.14909999999999998,0.13306608000000006,Equipment,-0.37857900318133486,1.196361017915039e-16,-0.08871218239423465,-0.054428347448867036,0.09136648017854315,0.057202468883855176,Computers and Software,0.03772000000000004,0.05800000000000002,0.05151040000000002,corporate,-0.0020530372657712667,0.005299255850355504,0.0029465220531949346,0.36772000000000016,0.3880000000000001,0.38151040000000014,1.0,1.0,1.0
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.0989940000000001,0.14909999999999998,0.1330660800000001,Equipment,-0.37857900318133514,-1.1963610179150392e-16,-0.08871218239423435,-0.05442834744886723,0.09136648017854293,0.057202468883855426,Computers and Software,0.03772000000000003,0.058,0.05151040000000003,corporate,-0.0020530372657712737,0.00529925585035549,0.0029465220531949485,0.50102,0.5213,0.5148104,1.0,1.0,1.0
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.0989940000000001,0.14909999999999995,0.13306608000000006,Equipment,-0.37857900318133514,-2.392722035830079e-16,-0.08871218239423465,-0.05442834744886723,0.09136648017854282,0.057202468883855176,Computers and Software,0.03772000000000003,0.057999999999999996,0.05151040000000002,corporate,-0.0020530372657712737,0.005299255850355483,0.0029465220531949346,0.50102,0.5213000000000001,0.5148104000000001,1.0,1.0,1.0
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.0989940000000001,0.1491,0.13306607999999998,Equipment,-0.37857900318133514,0.0,-0.08871218239423494,-0.05442834744886723,0.09136648017854304,0.05720246888385492,Computers and Software,0.03772000000000003,0.05800000000000001,0.051510400000000005,corporate,-0.0020530372657712737,0.005299255850355497,0.0029465220531949207,0.50102,0.5213000000000001,0.5148104,1.0,1.0,1.0
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.09899400000000007,0.14909999999999987,0.13306607999999995,Equipment,-0.3785790031813354,-5.981805089575199e-16,-0.08871218239423509,-0.054428347448867424,0.0913664801785425,0.057202468883854794,Computers and Software,0.037720000000000024,0.057999999999999975,0.0515104,corporate,-0.0020530372657712806,0.005299255850355462,0.0029465220531949138,0.5010199999999999,0.5212999999999999,0.5148103999999999,1.0,1.0,1.0
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.09899400000000014,0.14909999999999998,0.13306608000000003,Equipment,-0.37857900318133486,-1.1963610179150392e-16,-0.0887121823942348,-0.054428347448867036,0.09136648017854293,0.057202468883855044,Computers and Software,0.03772000000000004,0.058,0.05151040000000001,corporate,-0.0020530372657712667,0.00529925585035549,0.0029465220531949277,0.50102,0.5213,0.5148104,1.0,1.0,1.0
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.0989940000000001,0.1491,0.13306607999999998,Equipment,-0.37857900318133514,0.0,-0.08871218239423494,-0.05442834744886723,0.09136648017854304,0.05720246888385492,Computers and Software,0.03772000000000003,0.05800000000000001,0.051510400000000005,corporate,-0.0020530372657712737,0.005299255850355497,0.0029465220531949207,0.50102,0.5213000000000001,0.5148104,1.0,1.0,1.0
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.0989940000000001,0.14909999999999998,0.13306607999999998,Equipment,-0.37857900318133514,-1.1963610179150392e-16,-0.08871218239423494,-0.05442834744886723,0.09136648017854293,0.05720246888385492,Computers and Software,0.03772000000000003,0.058,0.051510400000000005,corporate,-0.0020530372657712737,0.00529925585035549,0.0029465220531949207,0.50102,0.5213,0.5148104,1.0,1.0,1.0
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.09899400000000014,0.14909999999999998,0.13306608000000006,Equipment,-0.37857900318133486,-1.1963610179150392e-16,-0.08871218239423465,-0.054428347448867036,0.09136648017854293,0.057202468883855176,Computers and Software,0.03772000000000004,0.058,0.05151040000000002,corporate,-0.0020530372657712667,0.00529925585035549,0.0029465220531949346,0.5010200000000001,0.5213000000000001,0.5148104000000001,1.0,1.0,1.0
