index,Y,asset_name,assets,bea_asset_code,delta,eatr_d,eatr_e,eatr_mix,major_asset_group,metr_d,metr_e,metr_mix,mettr_d,mettr_e,mettr_mix,minor_asset_group,rho_d,rho_e,rho_mix,tax_treat,tax_wedge_d,tax_wedge_e,tax_wedge_mix,ucc_d,ucc_e,ucc_mix,z_d,z_e,z_mix
0,3.000000000000001,Prepackaged software,72268924051.90823,ENS1,0.55,0.2002023564967137,0.2978573831784149,0.26655800074980207,Equipment,-0.29824860640096823,0.20750830820917748,0.09142917400646589,-0.032750470624934476,0.2717928299876326,0.20183581046132643,Computers and Software,0.04621610969129653,0.07318688713181999,0.0645409233076314,corporate,-0.0015135993428435565,0.019891671171542807,0.013026669563718098,0.5962161096912966,0.62318688713182,0.6145409233076314,0.9682679178274466,0.9536114819751744,0.958233186076903
1,3.0000000000000004,Custom software,197240164682.67053,ENS2,0.3300000000000001,0.18798550486028093,0.27999780373885674,0.25047777738940985,Equipment,-0.4131919160454565,0.14317326447606488,0.0159944905975531,-0.12418731603747603,0.21267644982263065,0.13556770980957847,Computers and Software,0.04245707841854797,0.06769163191964823,0.05959316227366459,corporate,-0.005272630615592119,0.01439641595937105,0.00807890852975128,0.3724570784185481,0.39769163191964835,0.3895931622736647,0.9682679178274464,0.9536114819751741,0.9582331860769031
2,5.000000000000001,Mainframes,17413293619.145626,EP1A,0.4633,0.20448355630315607,0.3040702246263311,0.2721673775490574,Equipment,-0.2622702678939831,0.22768129423164388,0.11509346415945118,-0.004129876817097851,0.2903294445847188,0.22262449135509302,Computers and Software,0.04753340193943263,0.07509853065425573,0.06626688539970998,corporate,-0.00019630709470745689,0.021803314693978545,0.014752631655796676,0.5108334019394326,0.5383985306542557,0.52956688539971,0.9578623694515591,0.9390861038323629,0.9449603445642857
3,5.0,PCs,53550810952.93879,EP1B,0.46330000000000005,0.204483556303156,0.30407022462633104,0.2721673775490575,Equipment,-0.2622702678939833,0.2276812942316436,0.11509346415945138,-0.004129876817097998,0.29032944458471854,0.22262449135509318,Computers and Software,0.047533401939432625,0.0750985306542557,0.06626688539971,corporate,-0.00019630709470746383,0.021803314693978518,0.01475263165579669,0.5108334019394327,0.5383985306542558,0.5295668853997101,0.957862369451559,0.9390861038323629,0.9449603445642856
4,5.0,DASDs,0.0,EP1C,0.46330000000000005,0.20448355630315596,0.30407022462633104,0.27216737754905734,Equipment,-0.2622702678939835,0.22768129423164374,0.11509346415945082,-0.0041298768170981446,0.29032944458471865,0.2226244913550927,Computers and Software,0.04753340193943262,0.07509853065425572,0.06626688539970996,corporate,-0.00019630709470747076,0.02180331469397853,0.014752631655796648,0.5108334019394327,0.5383985306542558,0.52956688539971,0.9578623694515591,0.9390861038323628,0.9449603445642858
5,5.0,Printers,9260043911.05631,EP1D,0.4632999999999999,0.20448355630315596,0.30407022462633093,0.27216737754905734,Equipment,-0.26227026789398367,0.22768129423164332,0.115093464159451,-0.004129876817098291,0.29032944458471827,0.22262449135509288,Computers and Software,0.04753340193943261,0.07509853065425567,0.06626688539970997,corporate,-0.0001963070947074777,0.02180331469397849,0.014752631655796662,0.5108334019394325,0.5383985306542556,0.5295668853997099,0.9578623694515588,0.9390861038323626,0.9449603445642855
6,5.000000000000001,Terminals,12396994618.63852,EP1E,0.4633,0.204483556303156,0.30407022462633104,0.2721673775490574,Equipment,-0.2622702678939833,0.2276812942316436,0.11509346415945118,-0.004129876817097998,0.29032944458471854,0.22262449135509302,Computers and Software,0.047533401939432625,0.0750985306542557,0.06626688539970998,corporate,-0.00019630709470746383,0.021803314693978518,0.014752631655796676,0.5108334019394326,0.5383985306542557,0.52956688539971,0.957862369451559,0.9390861038323627,0.9449603445642857
7,5.0,Tape drives,0.0,EP1F,0.46330000000000005,0.20448355630315596,0.30407022462633104,0.27216737754905734,Equipment,-0.2622702678939835,0.22768129423164374,0.11509346415945082,-0.0041298768170981446,0.29032944458471865,0.2226244913550927,Computers and Software,0.04753340193943262,0.07509853065425572,0.06626688539970996,corporate,-0.00019630709470747076,0.02180331469397853,0.014752631655796648,0.5108334019394327,0.5383985306542558,0.52956688539971,0.9578623694515591,0.9390861038323628,0.9449603445642858
8,5.000000000000002,Storage devices,7998988409.072316,EP1G,0.4633,0.20448355630315596,0.30407022462633104,0.2721673775490575,Equipment,-0.2622702678939835,0.22768129423164374,0.11509346415945138,-0.0041298768170981446,0.29032944458471865,0.22262449135509318,Computers and Software,0.04753340193943262,0.07509853065425572,0.06626688539971,corporate,-0.00019630709470747076,0.02180331469397853,0.01475263165579669,0.5108334019394326,0.5383985306542557,0.52956688539971,0.9578623694515591,0.9390861038323628,0.9449603445642855
9,5.0,System integrators,28310184525.09714,EP1H,0.46330000000000005,0.204483556303156,0.30407022462633104,0.2721673775490574,Equipment,-0.2622702678939833,0.22768129423164374,0.11509346415945118,-0.004129876817097998,0.29032944458471865,0.22262449135509302,Computers and Software,0.047533401939432625,0.07509853065425572,0.06626688539970998,corporate,-0.00019630709470746383,0.02180331469397853,0.014752631655796676,0.5108334019394327,0.5383985306542558,0.52956688539971,0.9578623694515592,0.9390861038323631,0.9449603445642856
10,7.000000000000001,Special industrial machinery,277678587239.93805,EI40,0.1031,0.18165719809867092,0.271636203746645,0.24270408016887,Equipment,-0.4811191702094145,0.1093206329402029,-0.025152324934893912,-0.17822311731637264,0.18156984105491594,0.09942092440554591,Industrial Machinery,0.04050990710728337,0.06511883192204461,0.05720125543657539,corporate,-0.007219801926856721,0.011823615961767425,0.0056870016926620845,0.14360990710728336,0.16821883192204462,0.1603012554365754,0.9425404651885104,0.9179348984778047,0.9255661297994935
11,6.999999999999999,General industrial equipment,476419502165.166,EI50,0.10719999999999999,0.18206947026094328,0.2722250208500667,0.2432381431875586,Equipment,-0.4764956625836261,0.11179181773683546,-0.022215715848846643,-0.17454513942143912,0.18384057083792085,0.10200068609731468,Industrial Machinery,0.040636760080290255,0.06530000641540516,0.05736558251924881,corporate,-0.007092948953849834,0.012004790455127978,0.0058513287753355,0.14783676008029023,0.17250000641540514,0.1645655825192488,0.9425404651885103,0.9179348984778044,0.9255661297994932
12,4.999999999999997,Office and accounting equipment,7268611167.001886,EP12,0.31189999999999996,0.19331919108934636,0.28793108783671556,0.2575846208413646,Equipment,-0.3605993622894183,0.17299565500675831,0.050823717467021835,-0.08235019456850813,0.24007973850857947,0.16616459982762308,Instruments and Communications Equipment,0.04409821264287582,0.0701326424112971,0.0617798833358045,corporate,-0.003631496391264269,0.01683742645101992,0.010265629591891194,0.3559982126428758,0.3820326424112971,0.3736798833358045,0.9578623694515588,0.9390861038323622,0.9449603445642853
13,6.999999999999999,Communications,498335724804.03143,EP20,0.11289999999999999,0.1826426291206879,0.2730436202377506,0.2439806210428087,Equipment,-0.47011561285154224,0.11520467127980934,-0.018160955649430294,-0.16946984079917737,0.18697658405539655,0.10556272473618668,Instruments and Communications Equipment,0.040813116652519375,0.06555188315007711,0.05759403724394115,corporate,-0.006916592381620713,0.012256667189799925,0.006079783500027844,0.15371311665251935,0.1784518831500771,0.17049403724394113,0.9425404651885104,0.9179348984778042,0.9255661297994934
14,5.0,Photocopy and related equipment,25020946205.429813,EP31,0.17999999999999997,0.1835927725180026,0.27387063775382076,0.24488009237541583,Equipment,-0.45965980288134434,0.11862609108139503,-0.013291718400447454,-0.16115229467261394,0.19012046866257376,0.10984026776455327,Instruments and Communications Equipment,0.04110546846707774,0.06580635007809871,0.057870797653974106,corporate,-0.006624240567062352,0.012511134117821524,0.006356543910060797,0.2211054684670777,0.24580635007809867,0.23787079765397406,0.957862369451559,0.9390861038323628,0.9449603445642856
15,6.999999999999999,Nonelectro medical instruments,133227504585.58267,EP34,0.13500000000000004,0.1848648766295223,0.27621748803912155,0.2468593509728134,Equipment,-0.4458916574377669,0.12819262812870358,-0.002739402321020586,-0.15019980173991937,0.19891099724754446,0.11911029996273834,Instruments and Communications Equipment,0.04149688511677611,0.06652845785819124,0.05847980029932721,corporate,-0.006232823917363982,0.013233241897914055,0.0069655465554138984,0.17649688511677614,0.2015284578581913,0.19347980029932724,0.9425404651885105,0.9179348984778044,0.9255661297994935
16,6.999999999999999,Electro medical instruments,75049828222.78802,EP35,0.13500000000000004,0.18486487662952228,0.2762174880391214,0.24685935097281342,Equipment,-0.4458916574377671,0.12819262812870322,-0.0027394023210204673,-0.15019980173991956,0.19891099724754413,0.11911029996273843,Instruments and Communications Equipment,0.0414968851167761,0.06652845785819121,0.058479800299327214,corporate,-0.006232823917363989,0.013233241897914028,0.006965546555413905,0.17649688511677614,0.20152845785819123,0.19347980029932726,0.9425404651885104,0.9179348984778045,0.9255661297994934
17,7.000000000000001,Nonmedical instruments,108363933020.24872,EP36,0.13500000000000004,0.1848648766295223,0.27621748803912144,0.24685935097281336,Equipment,-0.4458916574377669,0.12819262812870338,-0.002739402321020705,-0.15019980173991937,0.1989109972475443,0.11911029996273823,Instruments and Communications Equipment,0.04149688511677611,0.06652845785819123,0.0584798002993272,corporate,-0.006232823917363982,0.013233241897914041,0.0069655465554138915,0.17649688511677614,0.20152845785819126,0.19347980029932724,0.9425404651885108,0.9179348984778042,0.9255661297994934
18,5.0,Household furniture,8900871527.196844,EO11,0.1375,0.1804587862459624,0.26934016672635286,0.2407865180023846,Equipment,-0.4947249289316085,0.09955168686568831,-0.0358367671131749,-0.18904643239968988,0.17259332224895804,0.09003482165172368,Office and Residential Equipment,0.04014116499875765,0.06441235899272396,0.05661123630842603,corporate,-0.007588544035382436,0.011117143032446777,0.005096982564512721,0.17764116499875765,0.20191235899272397,0.19411123630842603,0.9578623694515589,0.9390861038323626,0.9449603445642855
19,6.999999999999998,Other furniture,201600171017.50803,EO12,0.11789999999999999,0.18314540005028848,0.27376168987606964,0.2446319174070632,Equipment,-0.46456430283246153,0.11817688141741085,-0.01463054112886072,-0.16505380059969357,0.18970769752372063,0.1086641345150717,Office and Residential Equipment,0.04096781540008878,0.06577282765417528,0.05779443612525022,corporate,-0.0067618936340513094,0.012477611693898091,0.006280182381336909,0.15886781540008876,0.18367282765417525,0.1756944361252502,0.9425404651885104,0.9179348984778044,0.9255661297994935
20,5.0,Household appliances,2759304252.314576,EO71,0.165,0.18248665971610606,0.27227164797942033,0.24343530142022823,Equipment,-0.4718463007358495,0.11198691961785208,-0.021135865239608965,-0.17084659461829232,0.18401984664624907,0.10294931669570809,Office and Residential Equipment,0.04076512606649418,0.06531435322443703,0.05742624659083947,corporate,-0.006964582967645912,0.012019137264159846,0.005911992846926159,0.2057651260664942,0.23031435322443705,0.22242624659083948,0.957862369451559,0.9390861038323627,0.9449603445642857
21,7.000000000000001,Service industry machinery,100661650547.22247,EO60,0.15280000000000002,0.18665474113890032,0.27877381595153794,0.24917796602955902,Equipment,-0.4269537842217685,0.13837952142428284,0.009346008104082041,-0.1351348154345021,0.20827156066396166,0.12972712975874912,Other Equipment,0.04204761265812318,0.06731502029278091,0.059193220316787414,corporate,-0.00568209637601691,0.01401980433250373,0.007678966572874105,0.1948476126581232,0.22011502029278093,0.21199322031678744,0.9425404651885104,0.9179348984778044,0.9255661297994935
22,7.0,Other electrical,16821590672.862978,EO72,0.1834,0.1897316992280555,0.2831684021380513,0.2531638997787963,Equipment,-0.39553158715791,0.15534637433396853,0.02945500565690473,-0.11013861004997913,0.22386211393961608,0.14739254589912837,Other Equipment,0.04299436899324785,0.06866720065786196,0.06041966147039887,corporate,-0.004735340040892239,0.015371984697584773,0.008905407726485563,0.22639436899324786,0.252067200657862,0.24381966147039888,0.9425404651885104,0.9179348984778045,0.9255661297994934
23,7.0,Other,219586535058.33942,EO80,0.1473,0.18610169311633964,0.27798393934938675,0.24846154002887927,Equipment,-0.43275219826482286,0.1352573929867816,0.005642968478268061,-0.13974742568674303,0.20540268981340387,0.12647407172825886,Other Equipment,0.04187744403579683,0.06707198133827286,0.058972781547347475,corporate,-0.005852264998343258,0.013776765377995673,0.007458527803434166,0.1891774440357968,0.21437198133827284,0.20627278154734746,0.9425404651885105,0.9179348984778043,0.9255661297994934
24,5.0,Nuclear fuel,6455272413.3342,EI11,0.25,0.1887546322601866,0.2813325900343563,0.25162245016629087,Equipment,-0.40535848658619605,0.14834051338422366,0.021775981991139916,-0.11795586089031,0.21742454717574838,0.14064665276093388,Other Industrial Equipment,0.04269373300313434,0.06810233539518656,0.05994536928193567,corporate,-0.005035976031005751,0.01480711943490938,0.008431115538022359,0.29269373300313434,0.31810233539518656,0.30994536928193567,0.957862369451559,0.9390861038323628,0.9449603445642857
25,7.0,Other fabricated metals,117546642592.42761,EI12,0.09170000000000002,0.18051088037918167,0.26999900497127705,0.24121912445836993,Equipment,-0.49412830128380025,0.10237669923349231,-0.03340692327720463,-0.18857181799916298,0.17518917818400231,0.09216939859449748,Other Industrial Equipment,0.04015719396282514,0.06461507845270065,0.05674434598719077,corporate,-0.007572515071314949,0.011319862492423463,0.005230092243277459,0.13185719396282516,0.15631507845270065,0.14844434598719078,0.9425404651885105,0.9179348984778045,0.9255661297994933
26,7.0,Metalworking machinery,218890188223.75763,EI30,0.1225,0.18360794930552096,0.2744223139433235,0.24523111006217727,Equipment,-0.4594939972777665,0.12089373287042952,-0.011404114411434553,-0.16102039711903063,0.19220416622924863,0.11149849612161386,Other Industrial Equipment,0.04111013824785261,0.0659760965979457,0.05797880309605456,corporate,-0.006619570786287478,0.01268088063766852,0.006464549352141254,0.16361013824785262,0.1884760965979457,0.18047880309605457,0.9425404651885103,0.9179348984778044,0.9255661297994933
27,14.999999999999998,Electric transmission and distribution,423453356310.35504,EI60,0.049999999999999996,0.18655952819222912,0.28073051379799807,0.2503900081813249,Equipment,-0.42794869447342127,0.1460174818760848,0.015548365381056362,-0.13592626171494324,0.21528995293594166,0.13517579631018947,Other Industrial Equipment,0.042018316366839746,0.06791708116861479,0.0595661563634846,corporate,-0.005711392667300343,0.014621865208337609,0.00805190261957129,0.09201831636683974,0.1179170811686148,0.1095661563634846,0.874646813442299,0.8294681809629734,0.842967961325598
28,6.999999999999999,Farm tractors,24563500689.01743,EO21,0.14519999999999997,0.18589052932590736,0.2776823501012926,0.24818799555589238,Equipment,-0.4349785887751595,0.134059330431307,0.004221767167504682,-0.14151850854098866,0.20430181045774973,0.12522557027969394,Other Industrial Equipment,0.04181247056181766,0.06697918464655159,0.058888614017197666,corporate,-0.0059172384723224294,0.013683968686274403,0.007374360273284357,0.18701247056181763,0.21217918464655156,0.20408861401719763,0.9425404651885104,0.9179348984778043,0.9255661297994932
29,5.0,Construction tractors,9895536358.921413,EO22,0.1633,0.1823613002652244,0.2720904291383216,0.2432715584453071,Equipment,-0.4732402870722841,0.11122816448702812,-0.022032537234882882,-0.1719555039888855,0.18332263942972785,0.10216160542883221,Other Industrial Equipment,0.04072655392776136,0.06525859358102204,0.05737586413701758,corporate,-0.007003155106378729,0.011963377620744856,0.0058616103931042746,0.20402655392776137,0.22855859358102204,0.2206758641370176,0.9578623694515591,0.9390861038323629,0.9449603445642855
30,6.999999999999999,Other agricultural machinery,46750113836.64255,EO30,0.11789999999999998,0.18314540005028848,0.27376168987606964,0.24463191740706322,Equipment,-0.46456430283246153,0.11817688141741103,-0.014630541128860476,-0.16505380059969357,0.1897076975237208,0.10866413451507191,Other Industrial Equipment,0.04096781540008878,0.06577282765417529,0.05779443612525023,corporate,-0.0067618936340513094,0.012477611693898105,0.006280182381336923,0.15886781540008876,0.18367282765417525,0.1756944361252502,0.9425404651885103,0.9179348984778043,0.9255661297994933
31,5.0,Other construction machinery,123582273311.1086,EO40,0.15500000000000003,0.1817492511815083,0.27120565479648673,0.24247210745010328,Equipment,-0.48008431358256715,0.10750495680792936,-0.02643311705402835,-0.17739989388818134,0.179901447062098,0.09829577007030894,Other Industrial Equipment,0.0405382311327718,0.06498635532199593,0.0571298792154164,corporate,-0.007191477901368287,0.011691139361718741,0.005615625471503093,0.19553823113277183,0.21998635532199595,0.21212987921541643,0.957862369451559,0.9390861038323628,0.9449603445642857
32,6.999999999999998,Mining and oilfield machinery,84858812348.82649,EO50,0.15,0.18637318941832381,0.27837169695407904,0.24881324006557648,Equipment,-0.4298998273175145,0.13679289656461618,0.007464277281540672,-0.13747837843053537,0.20681363799941202,0.12807406087965398,Other Industrial Equipment,0.04196098135948427,0.06719129137048586,0.05908099694325431,corporate,-0.005768727674655819,0.01389607541020868,0.007566743199341003,0.19196098135948425,0.21719129137048587,0.2090809969432543,0.9425404651885103,0.9179348984778042,0.9255661297994934
